Timestamp,Player Count,Product ID,Total Amount,Average Price Per Unit,Mayor
1732055776418,15318,STOCK_OF_STONKS,2708.00,3127282.73,Scorpius
1732055776418,15318,JERRY_BOX_PURPLE,16633.00,502901.49,Scorpius
1732055776418,15318,WHEAT,6598795.00,2.94,Scorpius
1732055776418,15318,BOOSTER_COOKIE,279.00,12760738.41,Scorpius
1732055776418,15318,ENCHANTMENT_SMITE_7,98.00,7528154.31,Scorpius
1732062976724,14201,ESSENCE_DRAGON,637015.00,3532.51,Scorpius
1732062976724,14201,GIANT_FRAGMENT_LASER,1530.00,230000.07,Scorpius
1732062976724,14201,CONDENSED_FERMENTO,1135.00,2209936.80,Scorpius
1732062976724,14201,ENCHANTED_ROTTEN_FLESH,426435.00,807.31,Scorpius
1732062976724,14201,TITANIUM_ORE,5386842.00,58.33,Scorpius
1732062976724,14201,PURPLE_CANDY,117459.00,20833.20,Scorpius
1732062976724,14201,ENCHANTED_GOLD_BLOCK,27581.00,77953.09,Scorpius
1732062976724,14201,LAVA_WATER_ORB,59.00,2671358.26,Scorpius
1732062976724,14201,GLOSSY_GEMSTONE,820.00,7728947.12,Scorpius
1732062976724,14201,FLAWLESS_JASPER_GEM,97.00,5776922.24,Scorpius
1732062976724,14201,KISMET_FEATHER,6537.00,1273455.86,Scorpius
1732062976724,14201,REVENANT_FLESH,1182101.00,47.25,Scorpius
1732062976724,14201,FLAWLESS_SAPPHIRE_GEM,497.00,2638797.40,Scorpius
1732062976724,14201,ENCHANTMENT_TURBO_WHEAT_1,837.00,88.22,Scorpius
1732062976724,14201,GREEN_GIFT,331652.00,7012.16,Scorpius
